id,scientific,scientif_1,eventDate,lon,lat,institutio,collection,catalogNum,scientif_2,originalsc,absence,acceptedNa,accepted_1,accessRigh,aphiaID
d9a649c8-1661-46b3-8a06-b98c336ca714,Cepphus grylle,,,-63.8,48.81,"Canadian Wildlife Service-Atlantic, Environment Canada",,1421648014_-1760694280_-1946831306,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
d9b0ad7a-7c18-4998-a189-4e89a72a5510,Cepphus grylle,"(Linnaeus, 1758)",6/21/06 14:12,-68.0416,44.2273,NA,,4402,137130,,FALSE,,,,137130
d9dafbf1-ae8b-4fe4-a436-3b05d47a01b6,Cepphus grylle,"(Linnaeus, 1758)",1973-02-20T09:45:00,-61.05,45.4,Canadian Wildlife Service,280,280_62597,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
d9df392d-f228-432f-964c-408fd136d2c2,Cepphus grylle,"(Linnaeus, 1758)",1974-07-23T13:55:00,-58,58.7833,Canadian Wildlife Service,280,280_65118,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
da0b7ae3-ebca-4889-b997-f2fe7d5b02a3,Cepphus grylle,"(Linnaeus, 1758)",08/06/2006 11:49,-68.1033,44.3353,NA,,6599,137130,,FALSE,,,,137130
da105610-28c9-473f-8d03-7db1a459dbbf,Cepphus grylle,"(Linnaeus, 1758)",1979-08-14T06:45:00,-59.1333,55.2833,Canadian Wildlife Service,280,280_118830,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
da7c3545-fc45-45f9-be97-c072ff4ca05c,Cepphus grylle,,,-61.72,47.31,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1933920140_-710018418_842719102,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
da7d702c-62f2-4457-9162-067c61cfbf6b,Cepphus grylle,"(Linnaeus, 1758)",1973-02-15T15:20:00,-61.1833,45.4667,Canadian Wildlife Service,280,280_62301,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
da993485-180e-42ca-8617-5294ebf6028f,Cepphus grylle,"(Linnaeus, 1758)",07/02/1971 12:00,-59.77175903,46.18024826,ACCD,EOR,31749,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
daa06748-72ed-4ffa-bc56-85712b3dab8b,Cepphus grylle,"(Linnaeus, 1758)",07/02/2010 00:00,-62.66122,45.95926,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,PE002620_BLGU_11912_2010-07-02,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
daaa2abb-bdaf-4fe8-bab1-1e726688007c,Cepphus grylle,"(Linnaeus, 1758)",1981-02-15T12:10:00,-57.3333,47.5,Canadian Wildlife Service,280,280_138797,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dac0e7b6-4933-4eca-9c8d-a05574a13829,Cepphus grylle,,,-58.45,49.22,"Canadian Wildlife Service-Atlantic, Environment Canada",,896836590_1989142049_-1323545238,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dae52b24-d735-40f7-9f40-3a1553dc8934,Cepphus grylle,"(Linnaeus, 1758)",1980-08-29T16:20:00,-61.4,56.2667,Canadian Wildlife Service,280,280_134434,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db21cc40-554b-410e-a0d4-6c19b9568b11,Cepphus grylle,"(Linnaeus, 1758)",1977-08-05T11:50:00,-67.5333,59.2833,Canadian Wildlife Service,280,280_85238,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db3492b0-f48e-4222-bb3b-1ccfdbd8d0d9,Cepphus grylle,"(Linnaeus, 1758)",1971-07-02T12:00:00Z,-59.66574097,46.03327942,ACCD,EOR,31750,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db5d048c-81c0-4622-9334-6cece5ee1e36,Cepphus grylle,"(Linnaeus, 1758)",01/01/1984 00:00,-53.01551,47.54488,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000357_BLGU_960_1984-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db6eb7fd-c753-4d34-ab5a-7239e9ea6bf2,Cepphus grylle,,,-65.47,47.96,"Canadian Wildlife Service-Atlantic, Environment Canada",,1421648014_-1994679938_-133436325,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db78fcc6-fb85-439a-8b21-ea8ccbb918c9,Cepphus grylle,"(Linnaeus, 1758)",01/01/1984 00:00,-54.04883,49.48989,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000535_BLGU_1294_1984-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
db8aee81-fed3-4438-b27c-bd9cdcc69414,Cepphus grylle,"(Linnaeus, 1758)",1979-08-17T16:00:00,-63.2,59.1333,Canadian Wildlife Service,280,280_119578,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dba04abe-6b91-4d0a-9f6b-4faf5e2b2ffd,Cepphus grylle,"(Linnaeus, 1758)",8/15/78 00:00,-58.18216,54.96665,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000776_BLGU_1865_1978-08-15,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dbabf627-47df-438a-b851-41836041f4c7,Cepphus grylle,"(Linnaeus, 1758)",8/21/78 00:00,-57.19881,54.54997,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000754_BLGU_1838_1978-08-21,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dbb3288e-f8a8-4881-88a0-b73fdea9ff6f,Cepphus grylle,"(Linnaeus, 1758)",7/30/06 13:42,-68.0184,44.3397,NA,,5304,137130,,FALSE,,,,137130
dbce012b-4460-4f66-aa9a-672025920896,Cepphus grylle,"(Linnaeus, 1758)",07/02/2010 00:00,-66.87169,44.99206,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB002496_BLGU_11926_2010-07-02,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dbfec671-47a5-4ac9-9e8c-5d5cb0346cbb,Cepphus grylle,"(Linnaeus, 1758)",1979-08-11T12:25:00,-61.45,57.1667,Canadian Wildlife Service,280,280_118350,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dc7d834b-b87e-4577-95fc-cba23cb49b88,Cepphus grylle,,,-61.74,44.71,"Canadian Wildlife Service-Atlantic, Environment Canada",,1239289189_-1128183542_1635270216,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dd0970a1-5cfd-4aa0-9c49-d43d64a7ba57,Cepphus grylle,"(Linnaeus, 1758)",1979-08-14T15:45:00,-62.9833,58.4667,Canadian Wildlife Service,280,280_118887,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dd4773d1-1766-4753-886e-3aba1e8afffe,Cepphus grylle,"(Linnaeus, 1758)",1992-07-08T12:00:00Z,-66.90527344,44.59878922,ACCD,EOR,31407,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dd7e11f4-955c-4ea4-a04f-2af87fa64b41,Cepphus grylle,,,-65.32,43.73,"Canadian Wildlife Service-Atlantic, Environment Canada",,1361835644_-1428486039_-1346997024,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dda47577-2e7d-46f6-a048-2ff3b8b9c558,Cepphus grylle,"(Linnaeus, 1758)",01/01/1975 00:00,-54.1655,49.5399,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000551_BLGU_1321_1975-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
de06f562-515d-4f1b-a3ea-e627952f260d,Cepphus grylle,"(Linnaeus, 1758)",05/06/2000,-68.5,53,ICES,DOME-Biota,12135347,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
de0b7cb6-9163-44d8-a575-98e218f34cf2,Cepphus grylle,"(Linnaeus, 1758)",1979-08-18T13:40:00,-63.6833,59.3667,Canadian Wildlife Service,280,280_119763,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
de81dcd3-4f22-4c31-b393-143ecc0abdd9,Cepphus grylle,"(Linnaeus, 1758)",1981-02-18T07:10:00,-54,47.1667,Canadian Wildlife Service,280,280_139090,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
deb8adbe-c73e-49b6-bff9-b63fed35463b,Cepphus grylle,"(Linnaeus, 1758)",01/01/1944 00:00,-57.28224,50.89163,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000631_BLGU_1619_1944-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
def48b45-6ffa-4b3b-9928-5fe5c4be051c,Cepphus grylle,"(Linnaeus, 1758)",1973-02-20T08:40:00,-61.0833,45.4167,Canadian Wildlife Service,280,280_62581,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
df23f867-9031-42ca-9f68-efe222e94936,Cepphus grylle,"(Linnaeus, 1758)",05/06/1999,-68.5,53,ICES,DOME-Biota,12135595,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
df32dddd-f3c3-4e8a-80bd-bba635431ac9,Cepphus grylle,,,-65.31,43.67,"Canadian Wildlife Service-Atlantic, Environment Canada",,1280325370_-1867204000_617875447,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
df33cfef-c5b7-4c23-bc7e-ce399f5d7c4c,Cepphus grylle,"(Linnaeus, 1758)",1980-08-29T17:20:00,-61.3,56.3833,Canadian Wildlife Service,280,280_134444,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
dfc6ea24-3cab-499d-9776-55f533d4ada2,Cepphus grylle,"(Linnaeus, 1758)",7/26/06 10:17,-68.2191,44.1897,NA,,6003,137130,,FALSE,,,,137130
dff60cd3-028d-49f4-a3e9-eeefd31e0c4d,Cepphus grylle,"(Linnaeus, 1758)",,-70.68000031,41.50999832,Smithsonian Environmental Research Center,A Biological Survey of the Waters of Woods Hole and Vacinity,581,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e01ecfa9-a001-4196-9bef-2144a426f02e,Cepphus grylle,"(Linnaeus, 1758)",2017-03-21T09:37:53,-71.0659,40.3447,NORMANDEAU,1817,1817_45620,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e031e78f-9ee9-4109-a1f6-a8e298235078,Cepphus grylle,"(Linnaeus, 1758)",1971-02-26T08:50:00,-52.5833,47.55,Canadian Wildlife Service,280,280_34343,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e03edc38-3712-4a4b-88d9-b8925e027c6e,Cepphus grylle,"(Linnaeus, 1758)",1976-05-28T12:00:00Z,-65.03027344,43.68431091,ACCD,EOR,31805,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0760aa2-e1da-440c-a858-cc077065020b,Cepphus grylle,"(Linnaeus, 1758)",7/25/06 00:00,-66.9969,45.14016,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB002417_BLGU_11946_2006-07-25,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0a46860-001b-4110-8079-4e8337d192dc,Cepphus grylle,"(Linnaeus, 1758)",1979-08-27T10:45:00,-61.7333,57.6,Canadian Wildlife Service,280,280_120893,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0aee6e9-4b2b-4e7e-a588-1ff470ce6d71,Cepphus grylle,"(Linnaeus, 1758)",01/01/1986 00:00,-52.96551,47.63321,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000396_BLGU_1008_1986-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0c119f7-e6a2-4797-9321-cb688ea9b337,Cepphus grylle,"(Linnaeus, 1758)",01/01/1984 00:00,-52.86218,47.02655,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000237_BLGU_621_1984-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0c20e23-2700-4c04-ae5e-4189ae41c890,Cepphus grylle,"(Linnaeus, 1758)",1978-06-26T15:40:00,-55.7167,52.5167,Canadian Wildlife Service,280,280_101995,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e0fd6b60-d4ba-49af-8177-ba8b812bc2e9,Cepphus grylle,"(Linnaeus, 1758)",8/13/78 00:00,-59.79889,55.18333,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000802_BLGU_1899_1978-08-13,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e108dad2-4413-4208-aee5-e87e97e91c4d,Cepphus grylle,"(Linnaeus, 1758)",1986-12-16T12:00:00Z,-64.407547,44.24314117,ACCD,EOR,31460,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e11c2c74-29fa-4be2-8b25-2309aa294164,Cepphus grylle,"(Linnaeus, 1758)",6/21/06 13:54,-68.1387,44.3109,NA,,4400,137130,,FALSE,,,,137130
e19d1952-0e35-4ee0-b357-f6f198cb544b,Cepphus grylle,"(Linnaeus, 1758)",08/07/1978 00:00,-60.99889,56.75004,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF001015_BLGU_2165_1978-08-07,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e1e7d764-ccf2-4715-9b44-a86fb6d1487e,Cepphus grylle,,,-61.56,50.1,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1636689528_1716046338_-1047386104,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e1ff75b7-c82d-48c1-88af-e8cd54290c85,Cepphus grylle,,,-64.81,49.76,"Canadian Wildlife Service-Atlantic, Environment Canada",,689065724_-1339955327_-898700788,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e20f5a6f-3d1b-4d89-b08a-a8ead638d4c5,Cepphus grylle,,,-61.49,50.11,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1636689528_1186902223_-1795020652,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e228044d-3e5c-415d-b5f6-bf403bc1995f,Cepphus grylle,,,-64.59,49.72,"Canadian Wildlife Service-Atlantic, Environment Canada",,689065724_-1039950974_-754820343,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e2291602-38b9-4cb2-85e8-eff444120eb9,Cepphus grylle,"(Linnaeus, 1758)",7/14/08 00:00,-56.16562,46.81991,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000195_BLGU_12505_2008-07-14,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e248f767-0bfb-42bc-826f-7d7ff5107150,Cepphus grylle,"(Linnaeus, 1758)",7/14/10 00:00,-62.4535,46.01162,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,PE002622_BLGU_11914_2010-07-14,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e25a8518-2f4e-4d0f-ad66-0acb422c3a48,Cepphus grylle,"(Linnaeus, 1758)",07/04/2005 15:40,-68.103,44.3436,NA,,440339,137130,,FALSE,,,,137130
e25ae404-4912-4ce3-9ab4-82a13f740543,Cepphus grylle,,,-65.54,47.97,"Canadian Wildlife Service-Atlantic, Environment Canada",,-635145613_847021817_-1844062483,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e28dd3fc-5c40-4c24-ab77-4df1cdb390d3,Cepphus grylle,,,-65.48,47.96,"Canadian Wildlife Service-Atlantic, Environment Canada",,-635145613_-623167742_-371371886,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e2be3075-f9b6-4434-8244-a2daa20d9418,Cepphus grylle,,,-61.71,47.31,"Canadian Wildlife Service-Atlantic, Environment Canada",,202524170_-1175891983_1152797784,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e2d5368a-2674-4b83-b549-98a20ca33f73,Cepphus grylle,"(Linnaeus, 1758)",1973-03-06T08:50:00,-58.5667,50.2333,Canadian Wildlife Service,280,280_62811,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e3091439-896e-4479-ae04-8df0f490ea78,Cepphus grylle,"(Linnaeus, 1758)",07/12/2005 09:09,-67.9227,44.3385,NA,,440820,137130,,FALSE,,,,137130
e3154c55-553d-4ff3-9f7c-755481a33835,Cepphus grylle,"(Linnaeus, 1758)",7/31/05 19:22,-68.0504,44.2887,NA,,441118,137130,,FALSE,,,,137130
e3176f73-d602-4bb5-a440-4ebff4fb471a,Cepphus grylle,"(Linnaeus, 1758)",05/06/1999,-68.5,53,ICES,DOME-Biota,12135604,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e32eb134-75aa-435c-a758-42b874f3b50b,Cepphus grylle,,,-58.76,48.88,"Canadian Wildlife Service-Atlantic, Environment Canada",,896836590_-559121376_645680889,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e330506d-10e2-4c54-b634-33f7ca763300,Cepphus grylle,"(Linnaeus, 1758)",8/16/90 12:00,-60.31938934,46.81330872,ACCD,EOR,31505,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e351437b-e5d8-491a-828c-976cb5fac902,Cepphus grylle,"(Linnaeus, 1758)",01/01/2001 00:00,-66.89897,44.59779,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB000090_BLGU_5404_2001-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e36c1587-2fa7-4c98-9e11-24697aa96274,Cepphus grylle,"(Linnaeus, 1758)",1979-08-25T12:05:00,-58.8833,55.2833,Canadian Wildlife Service,280,280_120671,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e378026b-6b51-404c-9710-70e4db84451f,Cepphus grylle,"(Linnaeus, 1758)",01/01/1979 00:00,-54.19889,46.83323,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000198_BLGU_436_1979-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e3c4ff17-2f52-48c2-a263-5f953c5845c4,Cepphus grylle,"(Linnaeus, 1758)",2001-07-02T12:00:00Z,-66.78392792,44.79959869,ACCD,EOR,31771,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e3f5e656-f34b-4782-a5f2-ca6105c82354,Cepphus grylle,"(Linnaeus, 1758)",07/03/1986 00:00,-63.9756,46.87932,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,PE002189_BLGU_3437_1986-07-03,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e404105f-7ab6-4a73-adf6-42a4f15ab017,Cepphus grylle,"(Linnaeus, 1758)",07/08/2005 09:24,-67.8655,44.3563,NA,,440573,137130,,FALSE,,,,137130
e4307945-485c-4c73-8cfd-e4f6b3740e63,Cepphus grylle,"(Linnaeus, 1758)",07/08/2005 09:24,-67.859,44.3612,NA,,440578,137130,,FALSE,,,,137130
e44a8382-ec6e-4ae4-b814-92145e023d2b,Cepphus grylle,"(Linnaeus, 1758)",1986-06-21T12:00:00Z,-62.33567047,46.30559921,ACCD,EOR,31484,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e44bcf1c-25ce-4aef-acae-1b2c57cec0e5,Cepphus grylle,"(Linnaeus, 1758)",08/07/1978 00:00,-61.31557,56.5667,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000993_BLGU_2142_1978-08-07,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e48d2c5a-c28b-4e75-88e4-1510efa6c9e3,Cepphus grylle,"(Linnaeus, 1758)",7/26/06 10:12,-68.195,44.2196,NA,,6001,137130,,FALSE,,,,137130
e4b14874-a379-4bab-b54f-6a8d54ab93cc,Cepphus grylle,"(Linnaeus, 1758)",7/15/06 18:14,-68.0516,44.3269,NA,,5437,137130,,FALSE,,,,137130
e4e90f3a-a3b7-44ae-9a96-c2106e56d5ad,Cepphus grylle,,,-59.77,50.1,"Canadian Wildlife Service-Atlantic, Environment Canada",,792082018_1121705007_362655845,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e500cd14-895c-40c3-9075-47ee5369cfb9,Cepphus grylle,"(Linnaeus, 1758)",1973-03-03T14:25:00,-60.8667,49.9,Canadian Wildlife Service,280,280_62787,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e51fc47a-f1ad-444e-a246-7b2375d01963,Cepphus grylle,"(Linnaeus, 1758)",6/23/14 00:00,-55.57673,46.88861,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF002899_BLGU_12491_2014-06-23,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e54ada7a-4057-445c-a67b-b07ce9968ec0,Cepphus grylle,"(Linnaeus, 1758)",NA,-69.966,41.4425,USFWS,,680378,137130,,FALSE,,,,137130
e56a8a59-d6a5-4737-998d-fd3603f3dade,Cepphus grylle,,,-64.59,48.22,"Canadian Wildlife Service-Atlantic, Environment Canada",,689065724_-1435385300_1178423895,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e5757d8d-52ee-4878-b14b-d0ab69fc49f5,Cepphus grylle,"(Linnaeus, 1758)",08/07/1978 00:00,-60.78221,56.68337,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF001007_BLGU_2153_1978-08-07,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e5820578-912a-4eda-907a-fc619f4e4add,Cepphus grylle,"(Linnaeus, 1758)",7/14/15 00:00,-55.6158,46.86926,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000212_BLGU_13153_2015-07-14,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e5946b67-ff58-4119-bb10-e96bbcf7a95f,Cepphus grylle,"(Linnaeus, 1758)",1979-08-18T13:50:00,-63.7167,59.3667,Canadian Wildlife Service,280,280_119764,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e5b2c0ef-d2bd-4e64-8080-c919465f16b1,Cepphus grylle,"(Linnaeus, 1758)",07/07/2006 00:00,-59.99478,45.87219,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001324_BLGU_12078_2006-07-07,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e5cde4f0-955a-4b24-af1a-251dedbb1953,Cepphus grylle,,,-64.9,49.3,"Canadian Wildlife Service-Atlantic, Environment Canada",,-801551520_134390991_2125580245,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e61c4e61-3188-4133-b0b7-5b60983352f5,Cepphus grylle,,,-61.57,50.1,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1636689528_279088037_630209411,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e6341f7e-19b4-4ac3-ad36-924d0532063c,Cepphus grylle,"(Linnaeus, 1758)",,-66.8666687,44.98332977,ACCD,EOR,31400,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e65e5db5-e1fc-4c8f-a2a2-53205f184237,Cepphus grylle,,,-63.51,59.34,"Canadian Wildlife Service-Atlantic, Environment Canada",,1409356886_1862319639_854085149,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e65f328a-dd97-44d4-a798-0a9e843f99c7,Cepphus grylle,"(Linnaeus, 1758)",09/07/2005 12:03,-68.1582,44.331,NA,,443164,137130,,FALSE,,,,137130
e6ddf818-2663-4034-904a-053614dbc1f5,Cepphus grylle,"(Linnaeus, 1758)",NA,-67.8224,44.4422,USFWS,,670615,137130,,FALSE,,,,137130
e700fe1e-8311-49f1-821f-7f2892cf630d,Cepphus grylle,"(Linnaeus, 1758)",1980-07-17T05:55:00,-52.5833,47.4667,Canadian Wildlife Service,280,280_129120,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e76401df-b7b2-42a9-a2b7-0e1d1327be47,Cepphus grylle,"(Linnaeus, 1758)",1979-08-04T16:15:00,-57.3167,54.7,Canadian Wildlife Service,280,280_117628,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e7c9c20e-ddb0-473b-b915-395eab63986e,Cepphus grylle,"(Linnaeus, 1758)",05/01/2002 00:00,-61.5426,45.10182,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS002232_BLGU_9902_2002-05-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e7cae8a2-b628-4701-872b-118d367d0bd2,Cepphus grylle,,,-65.5,43.27,"Canadian Wildlife Service-Atlantic, Environment Canada",,1361835644_-609311442_1805278487,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e7d38614-eee8-4836-b163-314c7542b03d,Cepphus grylle,"(Linnaeus, 1758)",1990-08-12T12:00:00Z,-60.45996094,46.99935913,ACCD,EOR,31498,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e807823a-c0c0-4721-b534-17b16194addd,Cepphus grylle,"(Linnaeus, 1758)",5/28/76 00:00,-65.03027,43.68431,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001323_BLGU_2320_1976-05-28,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8114a15-b8f7-47da-9aa5-b4864343263c,Cepphus grylle,"(Linnaeus, 1758)",1987-09-02T12:00:00Z,-60.40792847,46.67055893,ACCD,EOR,31494,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8258b09-e07c-4fa2-9483-d7087fd690ec,Cepphus grylle,"(Linnaeus, 1758)",NA,-68.3555,44.1838,USFWS,,699442,137130,,FALSE,,,,137130
e829d764-6fad-432f-bd69-ecc929505f7f,Cepphus grylle,"(Linnaeus, 1758)",01/01/1980 00:00,-53.62555,46.64322,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000178_BLGU_298_1980-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e881fd0f-9955-4013-b95a-5f3193fa3c1b,Cepphus grylle,"(Linnaeus, 1758)",8/13/06 17:09,-68.127,44.3487,NA,,6938,137130,,FALSE,,,,137130
e8baf89e-f341-4575-b5f0-7d62696c251d,Cepphus grylle,"(Linnaeus, 1758)",07/05/1988 00:00,-60.37579,46.38324,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001109_BLGU_3193_1988-07-05,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8c7e64a-67f9-46fc-b2e3-e8fe758c218c,Cepphus grylle,"(Linnaeus, 1758)",NA,-68.5948,44.1083,USFWS,,670229,137130,,FALSE,,,,137130
e8e84734-74dc-4ec3-aeb9-54f7068c97d9,Cepphus grylle,"(Linnaeus, 1758)",1979-08-27T10:15:00,-61.8333,57.6667,Canadian Wildlife Service,280,280_120888,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8eba166-7e88-4680-b754-69ba9372a971,Cepphus grylle,"(Linnaeus, 1758)",01/01/1971 00:00,-59.66196,46.03854,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001251_BLGU_3120_1971-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8ebd61d-89d9-43b1-9876-abce55488026,Cepphus grylle,,,-64.4,48.84,"Canadian Wildlife Service-Atlantic, Environment Canada",,58439636_-1036002882_1076393656,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
e8eeb219-efea-4e0f-872e-256e6d0e9aef,Cepphus grylle,,,-55.89,50.27,"Canadian Wildlife Service-Atlantic, Environment Canada",,1278617075_-239155459_771381619,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
