scientificName,decimalLongitude,decimalLatitude
Desmophyllum dianthus,-11.93000031,51.61000061
Desmophyllum dianthus,-119.47881,33.92031
Desmophyllum dianthus,166.8899994,-45.65000153
Desmophyllum,-125.01305,48.25802
Desmophyllum pertusum,-79.75275,28.31958
Desmophyllum pertusum,-10.13000011,60.43000031
Desmophyllum dianthus,-117.98652,32.65263
Desmophyllum pertusum,7.894,63.9707
Desmophyllum pertusum,-79.7665,28.38924
Desmophyllum dianthus,-88.98000336,-0.980000019
Desmophyllum pertusum,14.37094701,68.92929102
Desmophyllum pertusum,5.340000153,63.11000061
Desmophyllum dianthus,-174.625,-44.283333
Desmophyllum pertusum,7.661554812,65.74492841
Desmophyllum pertusum,-79.83934,26.09495
Desmophyllum pertusum,-76.46386,33.56957
Desmophyllum pertusum,14.43863992,68.91370468
Desmophyllum,-125.17778,48.14429
Desmophyllum pertusum,5.994682,65.738012
Desmophyllum pertusum,5.935,59.7761
Desmophyllum dianthus,-121.9000015,36.79999924
Desmophyllum pertusum,-79.72303,28.45771
Desmophyllum dianthus,167.233337,-22.216667
Desmophyllum pertusum,-14.47999954,57.61000061
Desmophyllum pertusum,5.610000134,63.72000122
Desmophyllum pertusum,-79.62296,28.79288
Desmophyllum pertusum,8.56000042,65.61000061
Desmophyllum dianthus,-89.80999756,-1.309999943
Desmophyllum dianthus,-129.8329926,-54.83300018
Desmophyllum pertusum,7.596980529,65.70539598
Desmophyllum dianthus,167.6699982,-50.68999863
Desmophyllum dianthus,118.3333,-35.4333
Desmophyllum striatum,-77.34999847,18.45999908
Desmophyllum pertusum,9.600000381,43.22000122
Desmophyllum dianthus,-69.73832703,39.77500153
Desmophyllum dianthus,178.1425018,-40.03979874
Desmophyllum dianthus,-72.75800323,-43.06549835
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,5.6182,63.7185
Desmophyllum dianthus,-174.690833,-44.1475
Desmophyllum dianthus,-119.47874,33.9203
Desmophyllum pertusum,-58.68,56.31
Desmophyllum pertusum,-93.57757,27.43018
Desmophyllum pertusum,-84.73162,26.18461
Desmophyllum pertusum,-79.25,31.8
Desmophyllum pertusum,-12.81000042,60.5
Desmophyllum dianthus,-118.40409,32.71432
Desmophyllum dianthus,-119.46441,33.95378
Desmophyllum pertusum,-84.73271,26.2042
Desmophyllum pertusum,5.921656,65.668637
Desmophyllum pertusum,9.279999733,65.08000183
Desmophyllum pertusum,-79.51000214,28.97999954
Desmophyllum pertusum,-79.759,28.32031
Desmophyllum pertusum,6.5441,65.1179
Desmophyllum dianthus,178.75,-49.5
Desmophyllum pertusum,-79.61395,28.03889
Desmophyllum pertusum,3.373162,62.61855
Desmophyllum,-88.03330231,-71.30000305
Desmophyllum pertusum,-8.904999733,61.18999863
Desmophyllum pertusum,-119.13147,33.70692
Desmophyllum pertusum,-119.5124969,33.96667099
Desmophyllum pertusum,-17.19499969,59.17499924
Desmophyllum pertusum,-7.400000095,36.61000061
Desmophyllum pertusum,-79.7652,28.38986
Desmophyllum pertusum,-5.715000153,61.72000122
Desmophyllum dianthus,178.976638,-35.379566
Desmophyllum dianthus,170.5,-46.4
Desmophyllum pertusum,7.097657,63.392398
Desmophyllum dianthus,-28.18499947,38.63000107
Desmophyllum pertusum,6.699999809,62.95999908
Desmophyllum pertusum,-79.5333,27.1
Desmophyllum,-125.09707,48.10287
Desmophyllum pertusum,-77.43000031,31.93000031
Desmophyllum dianthus,-73.68000031,-51.86000061
Desmophyllum dianthus,-90.43888855,0.394719988
Desmophyllum dianthus,173.6799927,-42.58000183
Desmophyllum pertusum,-10,62.11000061
Desmophyllum,-125.20985,48.15903
Desmophyllum pertusum,5.92831197,64.5047319
Desmophyllum pertusum,-79.61284,28.16298
Desmophyllum dianthus,-117.44666,32.62992
Desmophyllum pertusum,4,62.65999985
Desmophyllum,-125.1777,48.14433
Desmophyllum dianthus,-119.46096,33.95435
Desmophyllum dianthus,124.7799988,-1.50999999
Desmophyllum pertusum,14.30433761,68.95234113
Desmophyllum dianthus,-89.90000153,-0.479999989
Desmophyllum pertusum,-5.760000229,61.15999985
Desmophyllum dianthus,-59.75999832,13.18000031
Desmophyllum pertusum,14.48365814,68.89411237
Desmophyllum,167.554199,-44.7
Desmophyllum pertusum,-79.61681,28.77454
Desmophyllum dianthus,176.4700012,-37.36000061
Desmophyllum pertusum,-27.95000076,61.02000046
Desmophyllum,-125.09678,48.10477
Desmophyllum dianthus,-10.77,31.72
Desmophyllum pertusum,14.27770533,68.98541736
Desmophyllum pertusum,-11.625,51.36999893
Desmophyllum pertusum,-84.73066,26.18666
Desmophyllum dianthus,167.0099945,-49.52999878
Desmophyllum pertusum,-77.4917,30.4833
Desmophyllum pertusum,-79.6083,29.275
Desmophyllum pertusum,14.40229054,68.9178575
Desmophyllum dianthus,-120.69335,34.50263
Desmophyllum pertusum,-77.86000061,31.80999947
Desmophyllum dianthus,-72.61672211,-42.54627609
Desmophyllum dianthus,158.4799957,-56.31000137
Desmophyllum dianthus,-178,-44.4
Desmophyllum pertusum,-8.859999657,61.38000107
Desmophyllum,-63,34
Desmophyllum,-125.09778,48.10501
Desmophyllum pertusum,-79.25,31.79999924
Desmophyllum pertusum,5.269999981,63.11000061
Desmophyllum pertusum,-84.75,26.34000015
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,-43.90000153,-24.35000038
Desmophyllum pertusum,11.11999989,66.95999908
Desmophyllum pertusum,7.889999866,64.16999817
Desmophyllum dianthus,166.8500061,-49.18000031
Desmophyllum pertusum,14.42078838,68.92212285
Desmophyllum pertusum,-79.61438,28.04013
Desmophyllum dianthus,-117.98652,32.65264
Desmophyllum pertusum,5.730000019,63.68000031
Desmophyllum pertusum,6.880000114,63.40000153
Desmophyllum pertusum,-79.75879,28.32012
Desmophyllum pertusum,-89.31827,28.44125
Desmophyllum pertusum,10.903,66.923
Desmophyllum pertusum,-9.06000042,44.09999847
Desmophyllum,-125.01423,48.25873
Desmophyllum pertusum,-79.7232,28.45863
Desmophyllum pertusum,8.649999619,64.37999725
Desmophyllum pertusum,-10.25083351,60.86000061
Desmophyllum dianthus,174.8000031,-51.95999908
Desmophyllum pertusum,-7,47
Desmophyllum dianthus,-47.84999847,46.83000183
Desmophyllum pertusum,-92.04501343,28.13690186
Desmophyllum pertusum,10.9903,66.9204
Desmophyllum pertusum,-11.69999981,51.45000076
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,5.269999981,63.09999847
Desmophyllum pertusum,14.40352695,68.92715555
Desmophyllum dianthus,177.8463,-36.452
Desmophyllum dianthus,-11.76000023,51.43999863
Desmophyllum dianthus,-174,-44.4
Desmophyllum pertusum,-79.3331,27.98361
Desmophyllum pertusum,-12.77999973,52.15000153
Desmophyllum dianthus,167.6333313,-50.6333313
Desmophyllum dianthus,-119.47534,33.91852
Desmophyllum dianthus,-129.8000031,-54.81700134
Desmophyllum pertusum,9,67.33000183
Desmophyllum dianthus,178.459333,-43.812833
Desmophyllum pertusum,14.30403237,68.95329036
Desmophyllum dianthus,165.75,-50.9667
Desmophyllum dianthus,-117.41147,32.64674
Desmophyllum pertusum,-79.81999969,26.02000046
Desmophyllum dianthus,178.5173,-35.3568
Desmophyllum pertusum,8.899999619,64.41999817
Desmophyllum dianthus,149.833,-39.15
Desmophyllum dianthus,-119.47392,33.92044
Desmophyllum pertusum,3.609999895,62.61000061
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-62.70000076,11.60000038
Desmophyllum dianthus,-119.48462,33.91998
Desmophyllum dianthus,167.0899963,-45.49000168
Desmophyllum pertusum,14.34966546,68.93180821
Desmophyllum pertusum,8.119999886,64.11000061
Desmophyllum pertusum,-79.62269,28.79286
Desmophyllum dianthus,-74.88330078,-50.54999924
Desmophyllum dianthus,-117.41154,32.64677
Desmophyllum pertusum,-79.48999786,27.39999962
Desmophyllum,-125.17778,48.14429
Desmophyllum pertusum,-15,56.75
Desmophyllum,-125.01287,48.25624
Desmophyllum dianthus,-179.9035,-42.77866667
Desmophyllum pertusum,-79.75094,28.32203
Desmophyllum pertusum,-78,32.65000153
Desmophyllum pertusum,-22.66500092,63.05500031
Desmophyllum pertusum,138.7299957,34.61000061
Desmophyllum pertusum,-9,43.33000183
Desmophyllum pertusum,-79.65225,30.50191
Desmophyllum pertusum,-84.73214,26.20431
Desmophyllum dianthus,-117.43693,32.62843
Desmophyllum dianthus,-31.54999924,58.50999832
Desmophyllum pertusum,-6,47
Desmophyllum dianthus,-118.49013,32.93884
Desmophyllum pertusum,11.11999989,66.95999908
Desmophyllum pertusum,11.124,66.9679
Desmophyllum pertusum,-1.769999981,61.09500122
Desmophyllum pertusum,8.109999657,62.93000031
Desmophyllum pertusum,6.4688,65.1343
Desmophyllum pertusum,-79.62414,28.79404
Desmophyllum pertusum,-86.995,29.2333
Desmophyllum dianthus,-119.13867,33.70941
Desmophyllum,-125.01307,48.25803
Desmophyllum pertusum,-77.41999817,31.95000076
Desmophyllum dianthus,-117.79616,32.74242
Desmophyllum pertusum,-79.61266,28.03744
Desmophyllum dianthus,179.665665,-43.553665
Desmophyllum pertusum,-12.81000042,60.56999969
Desmophyllum pertusum,7.940000057,64.04000092
Desmophyllum pertusum,14.37352704,68.92664384
Desmophyllum pertusum,-13.07999992,60.38000107
Desmophyllum dianthus,-117.96823,32.63988
Desmophyllum pertusum,-11.76000023,51.40999985
Desmophyllum pertusum,-79.7586,28.3198
Desmophyllum pertusum,10.477,63.5644
Desmophyllum dianthus,-179.5525,-43.799
Desmophyllum pertusum,-51.6403,-34.2903
Desmophyllum pertusum,-119.13836,33.70966
Desmophyllum pertusum,7.710000038,63.15000153
Desmophyllum pertusum,-6.53000021,60.54999924
Desmophyllum dianthus,-9.720000267,39.70000076
Desmophyllum dianthus,-179.0099945,-43.75
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum,-125.01276,48.25981
Desmophyllum,-125.18055,48.1437
Desmophyllum,-125.21249,48.15787
Desmophyllum,-125.17836,48.14323
Desmophyllum pertusum,14.39296431,68.92266655
Desmophyllum dianthus,-178.4903,-44.56733
Desmophyllum pertusum,-84.73256,26.20433
Desmophyllum dianthus,-119.82902,33.28609
Desmophyllum dianthus,-17.03000069,32.54000092
Desmophyllum,-125.17776,48.1443
Desmophyllum pertusum,27.53000069,71.27999878
Desmophyllum pertusum,7.610000134,63.68000031
Desmophyllum pertusum,-4,46
Desmophyllum,-125.09722,48.10723
Desmophyllum pertusum,-9.170000076,60.58000183
Desmophyllum dianthus,-89.98999786,-0.280000001
Desmophyllum pertusum,14.3773,68.8957
Desmophyllum pertusum,7.584401706,65.70077518
Desmophyllum pertusum,14.41120212,68.91005205
Desmophyllum pertusum,-79.72365,28.45856
Desmophyllum dianthus,173.8800049,-43.06999969
Desmophyllum pertusum,7.909999847,64.02999878
Desmophyllum dianthus,-119.13867,33.70941
Desmophyllum pertusum,7.96999979,63.81000137
Desmophyllum dianthus,151.383,-34.35
Desmophyllum pertusum,-125.01126,48.24295
Desmophyllum pertusum,-84.5787,25.63459
Desmophyllum pertusum,-79.61623,28.77605
Desmophyllum pertusum,9.376964,65.049299
Desmophyllum dianthus,176.2299957,-44.31000137
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,5.21999979,63.22999954
Desmophyllum dianthus,-73.06027985,38.46028137
Desmophyllum pertusum,20.535,70.342
Desmophyllum pertusum,-25.43000031,38.02999878
Desmophyllum pertusum,-91.44999695,-0.99000001
Desmophyllum pertusum,-79,28.47999954
Desmophyllum pertusum,-88.31999969,29.07999992
Desmophyllum pertusum,-5.570000172,43.97999954
Desmophyllum pertusum,-79.61508,28.31865
Desmophyllum dianthus,-119.48999,32.55169
Desmophyllum pertusum,-12.77333355,29.80333328
Desmophyllum pertusum,7.800000191,64.05000305
Desmophyllum pertusum,-6.670000076,60.58000183
Desmophyllum pertusum,-12.93000031,60.34999847
Desmophyllum dianthus,-178.6499939,-30.52000046
Desmophyllum pertusum,-79.62302,28.79271
Desmophyllum pertusum,6.710000038,62.95999908
Desmophyllum dianthus,-59.5,13.17000008
Desmophyllum pertusum,-79.55999756,31.14999962
Desmophyllum dianthus,173.6799927,-42.58000183
Desmophyllum,179.4167023,-43.84999847
Desmophyllum,-125.01343,48.25693
Desmophyllum pertusum,-5.110000134,60.40000153
Desmophyllum pertusum,5.541166667,59.88891667
Desmophyllum dianthus,163.9799957,-49.83000183
Desmophyllum pertusum,9.246939538,67.44174033
Desmophyllum pertusum,14.39137733,68.93434784
Desmophyllum dianthus,178.0855,-43.282167
Desmophyllum pertusum,-79.72304,28.45836
Desmophyllum dianthus,-179.9853058,-42.78620148
Desmophyllum pertusum,-9.253330231,41.5766716
Desmophyllum dianthus,-87.06999969,5.579999924
Desmophyllum,-125.01307,48.25801
Desmophyllum pertusum,-79.76635,28.38883
Desmophyllum,-125.09678,48.10477
Desmophyllum pertusum,-15.12833309,59.35416603
Desmophyllum pertusum,14.260354,69.020167
Desmophyllum dianthus,-119.49281,32.5574
Desmophyllum dianthus,173.063333,-44.823333
Desmophyllum pertusum,-17.09000015,32.56999969
Desmophyllum pertusum,-15.20499992,59.20000076
Desmophyllum pertusum,-79.61421,28.03964
Desmophyllum dianthus,151.866,-33.7
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-7.933333333,43.85
Desmophyllum dianthus,-0.014166832,-26.18499947
Desmophyllum dianthus,175.9499969,-43.59000015
Desmophyllum dianthus,15.35999966,37.18999863
Desmophyllum pertusum,-79.75164,28.32067
Desmophyllum pertusum,14.39595331,68.93879788
Desmophyllum pertusum,10.3833,63.4667
Desmophyllum pertusum,5.670000076,63.70999908
Desmophyllum pertusum,-79.81999969,29.64999962
Desmophyllum dianthus,178.1333313,-39.99499893
Desmophyllum dianthus,-119.47459,33.91851
Desmophyllum,178.526167,-35.354167
Desmophyllum pertusum,9.340000153,63.70000076
Desmophyllum dianthus,-3.630000114,43.70999908
Desmophyllum pertusum,10.43000031,63.54999924
Desmophyllum pertusum,-3.119999886,45.25
Desmophyllum pertusum,-7.110000134,35.75999832
Desmophyllum pertusum,-79.61472,28.04181
Desmophyllum pertusum,-11.57499981,51.36000061
Desmophyllum pertusum,8.380000114,64.05999756
Desmophyllum pertusum,14.29531867,68.95207644
Desmophyllum dianthus,-81.00814,23.40046
Desmophyllum pertusum,14.40561638,68.92024421
Desmophyllum pertusum,-79.65332794,29.40999985
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-6.480000019,59.72000122
Desmophyllum pertusum,27.78000069,71.26000214
Desmophyllum dianthus,-117.35055,32.58238
Desmophyllum pertusum,-79.62281,28.79266
Desmophyllum dianthus,-174.756833,-44.1495
Desmophyllum pertusum,14.25939196,68.99916177
Desmophyllum dianthus,165.8,-50.1
Desmophyllum pertusum,-67.68332672,40.34999847
Desmophyllum dianthus,-4.070000172,43.59000015
Desmophyllum,-125.01352,48.25975
Desmophyllum pertusum,-13.35999966,57.43000031
Desmophyllum dianthus,168.845,-43.455
Desmophyllum pertusum,9.489999771,67.51999664
Desmophyllum dianthus,-44.43000031,-24.89999962
Desmophyllum pertusum,6.409999847,64.88999939
Desmophyllum pertusum,-8.75,61.90999985
Desmophyllum dianthus,-84.19126892,26.96666908
Desmophyllum pertusum,-79.74500275,30.24167061
Desmophyllum pertusum,-77.5,32.58300018
Desmophyllum pertusum,-79.62316,28.7927
Desmophyllum pertusum,-16.23833333,25.40333333
Desmophyllum pertusum,-20,59.27999878
Desmophyllum dianthus,-11.94999981,51.59999847
Desmophyllum pertusum,15.85999966,69.51000214
Desmophyllum,-125.01213,48.25616
Desmophyllum pertusum,-84.73269,26.20418
Desmophyllum dianthus,-174.724833,-44.142833
Desmophyllum pertusum,-84.7306,26.18667
Desmophyllum dianthus,-170.3706667,-35.3533333
Desmophyllum pertusum,7.860000134,63.90000153
Desmophyllum,-125.01355,48.2569
Desmophyllum pertusum,-12.65999985,29.81999969
Desmophyllum,-125.17843,48.14328
Desmophyllum dianthus,-119.4755,33.92205
Desmophyllum pertusum,4.659999847,62.84000015
Desmophyllum pertusum,-12.04416704,60.32583427
Desmophyllum pertusum,10.72999954,63.63999939
Desmophyllum dianthus,-87.0708,5.5767
Desmophyllum pertusum,-79.75164,28.32067
Desmophyllum pertusum,-79.61557,28.32379
Desmophyllum pertusum,-8,48
Desmophyllum dianthus,147.26397,-44.3249
Desmophyllum pertusum,14.40977492,68.92749022
Desmophyllum pertusum,7.656338796,65.71851956
Desmophyllum dianthus,173.6499939,-43.22999954
Desmophyllum pertusum,-6.53000021,60.54499817
Desmophyllum,-125.0129,48.2569
Desmophyllum pertusum,-23.04999924,15.27999973
Desmophyllum dianthus,175.4799957,-41.70000076
Desmophyllum pertusum,14.30347368,68.95467935
Desmophyllum pertusum,8.039999962,64.08000183
Desmophyllum,-125.17722,48.14404
Desmophyllum pertusum,-77.86389,31.81389
Desmophyllum pertusum,-89.80015,28.19511
Desmophyllum pertusum,5.909619167,62.44511
Desmophyllum dianthus,171.9199982,-34.08000183
Desmophyllum pertusum,11.12302,59.02093
Desmophyllum pertusum,-79.73000336,30.43000031
Desmophyllum pertusum,5.050000191,62.97000122
Desmophyllum pertusum,8.3142,63.4133
Desmophyllum pertusum,-79.76622,28.38879
Desmophyllum pertusum,7.449999809,65.08999634
Desmophyllum dianthus,-174.781667,-44.508333
Desmophyllum,-125.01348,48.2569
Desmophyllum,-125.09721,48.10574
Desmophyllum dianthus,138.5,34.72000122
Desmophyllum pertusum,-79.40000153,27
Desmophyllum pertusum,6.955658833,62.74790867
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-23.02000046,15.27999973
Desmophyllum pertusum,6.849999905,62.90000153
Desmophyllum pertusum,14.38029629,68.93096341
Desmophyllum pertusum,-84.70536,26.18069
Desmophyllum,-125.01354,48.25688
Desmophyllum pertusum,-84.75919,26.33475
Desmophyllum pertusum,10.7978,59.094
Desmophyllum dianthus,-89.58000183,-1.5
Desmophyllum pertusum,-79.61338,28.1617
Desmophyllum pertusum,-84.73178,26.19666
Desmophyllum pertusum,-93.58375,27.42799
Desmophyllum pertusum,-50.3486,-32.5594
Desmophyllum dianthus,158.4303333,-55.38183333
Desmophyllum pertusum,-80.80000305,24.29999924
Desmophyllum pertusum,9.180000305,64.98000336
Desmophyllum dianthus,-29.358,38.669
Desmophyllum pertusum,-12.56000042,60.18000031
Desmophyllum pertusum,-11.75,51.45000076
Desmophyllum dianthus,177.1553,-42.6718
Desmophyllum pertusum,-79.7663,28.38856
Desmophyllum pertusum,-79.61575,28.32028
Desmophyllum pertusum,9.615912,67.538272
Desmophyllum,-125.01317,48.25795
Desmophyllum pertusum,-79.61000061,29.28000069
Desmophyllum pertusum,5.610000134,63.70999908
Desmophyllum pertusum,14.35903714,68.94006571
Desmophyllum dianthus,175.770004,-44.123299
Desmophyllum,-179.959333,-42.717167
Desmophyllum dianthus,-167.21825,24.4777
Desmophyllum pertusum,5.19315,59.572805
Desmophyllum dianthus,-119.46163,33.95483
Desmophyllum pertusum,-14.77999973,57.56000137
Desmophyllum dianthus,147.3500061,-44.25
Desmophyllum pertusum,-46.9058,-26.2522
Desmophyllum pertusum,-5.71999979,61.72000122
Desmophyllum pertusum,14.46513344,68.89780451
Desmophyllum pertusum,15,43
Desmophyllum pertusum,10.992522,67.03325
Desmophyllum dianthus,-119.47298,33.92122
Desmophyllum pertusum,10.4783,63.5646
Desmophyllum pertusum,7.657139306,65.74508707
Desmophyllum pertusum,14.30625637,68.95433487
Desmophyllum pertusum,-79.69976,31.06684
Desmophyllum pertusum,-84.73189,26.19753
Desmophyllum striatum,-69.22000122,20.29999924
Desmophyllum dianthus,167.733307,-50.685001
Desmophyllum,159.1305,-53.71516667
Desmophyllum pertusum,-10.67000008,60.84000015
Desmophyllum pertusum,-84.76000214,26.36000061
Desmophyllum dianthus,-79.80000305,25.71999931
Desmophyllum pertusum,9.127787,64.95348
Desmophyllum dianthus,147.27453,-44.3249
Desmophyllum dianthus,158.7599945,-56.68000031
Desmophyllum pertusum,18.67000008,70.75
